order_id,user_id,restaurant_id,location,cuisine,order_time,items_count,order_value,payment_method,delivery_time_minutes,rating,is_repeat_customer
10436,3558,248,Chennai,Cafe,10-01-2024 00:40,2,1174.95,Cash,41,,1
10437,6907,728,Hyderabad,North Indian,06-01-2024 15:18,1,1160.21,Card,32,1,1
10438,6079,125,Chennai,North Indian,19-01-2024 10:43,2,953.16,UPI,37,3,0
10439,7724,347,Chennai,Mughlai,08-01-2024 00:58,7,649.21,UPI,23,5,0
10440,6420,996,Pune,Bakery,04-01-2024 06:03,7,1069.61,Cash,33,1,0
10441,4291,820,Hyderabad,Mughlai,30-01-2024 10:21,3,561.32,Cash,53,,1
10442,4524,326,Kolkata,Mughlai,11-01-2024 14:58,2,804.16,Cash,51,4,0
10443,4504,725,Delhi,Cafe,19-01-2024 17:08,2,297.37,UPI,16,3,0
10444,9998,805,Mumbai,Bakery,11-01-2024 14:43,7,827.42,Cash,45,1,0
10445,6989,583,Kolkata,Bakery,21-01-2024 06:43,6,403.72,NetBanking,46,1,0
10446,3666,932,Mumbai,Bakery,30-01-2024 16:32,2,948.93,NetBanking,31,3,0
10447,9596,109,Hyderabad,South Indian,23-01-2024 01:30,7,555.44,Card,40,4,1
10448,8140,194,Kolkata,Cafe,30-01-2024 02:49,7,538.25,UPI,35,1,0
10449,9785,220,Bangalore,Cafe,07-01-2024 06:25,6,921.24,NetBanking,33,5,1
10450,7895,225,Hyderabad,Fast Food,25-01-2024 17:49,2,567.85,Cash,29,5,1
10451,5107,648,Hyderabad,Mughlai,24-01-2024 12:36,4,885.42,UPI,53,3,0
10452,4280,168,Hyderabad,South Indian,28-01-2024 08:02,5,1040.57,UPI,18,2,0
10453,3212,396,Hyderabad,Mughlai,23-01-2024 08:01,6,250.57,NetBanking,23,3,0
10454,9078,785,Chennai,Chinese,19-01-2024 22:03,4,626.93,Card,47,3,0
10455,8601,600,Chennai,Fast Food,25-01-2024 23:41,1,1139.4,Card,53,,0
10456,1613,144,Kolkata,Italian,13-01-2024 03:40,4,993.4,NetBanking,41,4,0
10457,1868,734,Delhi,Fast Food,01-01-2024 18:14,4,1170.97,Cash,17,4,1
10458,1811,481,Hyderabad,Cafe,23-01-2024 06:46,2,1046.34,NetBanking,16,4,0
10459,5862,126,Mumbai,Bakery,14-01-2024 16:27,1,441.24,UPI,15,5,0
10460,5177,804,Bangalore,North Indian,14-01-2024 17:03,1,297.07,NetBanking,18,1,1
10461,2744,596,Chennai,North Indian,11-01-2024 19:21,3,331.6,NetBanking,33,4,0
10462,3256,951,Ahmedabad,North Indian,21-01-2024 12:01,2,338.58,NetBanking,15,5,0
10463,8612,235,Mumbai,Mughlai,12-01-2024 17:38,4,183.31,Card,50,3,0
10464,9713,806,Chennai,Fast Food,05-01-2024 17:24,3,1097.47,Card,29,1,1
10465,8196,148,Ahmedabad,North Indian,08-01-2024 14:10,3,652.8,NetBanking,15,4,0
10466,6423,707,Kolkata,North Indian,20-01-2024 02:51,6,211.4,Cash,36,3,1
10467,6089,606,Delhi,Bakery,07-01-2024 07:53,7,938.91,UPI,27,4,0
10468,7608,220,Bangalore,South Indian,09-01-2024 10:44,7,458.2,Cash,26,5,1
10469,2469,860,Chennai,North Indian,07-01-2024 00:48,7,178.14,Cash,32,5,0
10470,3675,316,Ahmedabad,South Indian,20-01-2024 19:52,4,308.73,Cash,16,4,1
10471,2513,725,Ahmedabad,Chinese,22-01-2024 17:44,7,823.3,UPI,21,2,1
10472,5876,625,Bangalore,Fast Food,10-01-2024 18:04,1,973.41,UPI,33,3,0
10473,2451,673,Bangalore,South Indian,23-01-2024 08:24,2,379.04,NetBanking,48,4,0
10474,5654,142,Kolkata,Cafe,20-01-2024 16:24,2,734.76,Cash,15,4,0
10475,4007,851,Mumbai,Mughlai,30-01-2024 02:04,4,100.96,Cash,48,3,0
10476,4124,195,Ahmedabad,Bakery,09-01-2024 12:01,7,406.23,Cash,32,3,0
10477,2753,126,Chennai,Fast Food,08-01-2024 20:17,2,299.8,UPI,19,4,0
10478,2612,935,Bangalore,Cafe,08-01-2024 08:43,5,184.2,Cash,28,4,1
10479,4275,994,Kolkata,Cafe,05-01-2024 05:59,7,632.28,Card,43,4,0
10480,9747,341,Ahmedabad,Fast Food,16-01-2024 13:21,3,794.12,Cash,38,,0
10481,3049,586,Hyderabad,Italian,10-01-2024 02:52,3,151.01,Cash,25,5,0
10482,1824,339,Ahmedabad,South Indian,20-01-2024 23:47,5,251.68,UPI,41,3,1
10483,4030,403,Pune,North Indian,08-01-2024 08:59,2,1125.52,UPI,36,2,0
10484,2081,166,Bangalore,Cafe,10-01-2024 10:29,1,345.42,Card,25,,0
10485,6299,380,Bangalore,Mughlai,08-01-2024 22:07,6,935.99,NetBanking,35,2,0
10486,1492,291,Chennai,Bakery,22-01-2024 18:16,5,922.51,Cash,50,,0
10487,5764,218,Pune,Bakery,27-01-2024 22:11,5,453.74,UPI,18,2,0
10488,8202,251,Hyderabad,Italian,21-01-2024 02:49,7,324.53,NetBanking,31,2,0
10489,9266,876,Bangalore,South Indian,29-01-2024 04:55,7,368.35,UPI,16,3,1
10490,4360,491,Chennai,Bakery,13-01-2024 19:39,3,722.49,UPI,34,,0
10491,9562,330,Chennai,South Indian,09-01-2024 04:13,1,519.27,UPI,25,4,0
10492,5682,450,Ahmedabad,Chinese,06-01-2024 00:43,1,645.12,UPI,48,4,0
10493,1328,860,Kolkata,North Indian,28-01-2024 00:36,2,992.77,UPI,16,4,0
10494,9968,670,Pune,Chinese,08-01-2024 21:29,1,652.53,NetBanking,39,4,0
10495,5674,628,Bangalore,Mughlai,01-01-2024 05:13,2,1194.75,Cash,27,3,0
10496,5316,270,Delhi,Fast Food,19-01-2024 22:31,7,832.42,NetBanking,31,3,1
10497,6803,962,Delhi,North Indian,09-01-2024 13:00,7,327.97,UPI,46,3,0
10498,4325,231,Mumbai,Mughlai,08-01-2024 18:08,4,649.47,Cash,28,5,0
10499,9379,456,Delhi,Chinese,12-01-2024 18:31,5,994.76,NetBanking,35,2,0
10500,2214,747,Delhi,Chinese,17-01-2024 05:39,6,340.13,NetBanking,47,3,0
10501,8556,141,Chennai,Cafe,02-01-2024 03:15,6,902.36,Cash,30,2,1
10502,9722,404,Chennai,Cafe,01-01-2024 09:11,7,136.79,Card,36,1,0
10503,4136,105,Kolkata,North Indian,27-01-2024 15:02,5,1136.9,NetBanking,25,2,1
10504,7618,428,Pune,South Indian,06-01-2024 18:10,2,829.7,Card,43,2,0
10505,6265,269,Bangalore,Fast Food,05-01-2024 09:40,2,278.83,Card,40,5,0
10506,8089,899,Pune,Italian,12-01-2024 02:46,2,1061.72,Cash,35,2,0
10507,8965,437,Pune,Bakery,07-01-2024 13:30,7,190,Cash,33,4,0
10508,9708,826,Bangalore,Italian,07-01-2024 06:13,5,546.52,Cash,53,4,0
10509,7569,168,Ahmedabad,Mughlai,10-01-2024 23:19,2,910.64,NetBanking,29,3,0
10510,2491,981,Ahmedabad,Italian,26-01-2024 20:53,5,1131.15,UPI,45,1,0
10511,6213,638,Chennai,Fast Food,26-01-2024 09:11,6,483.69,Card,45,3,0
10512,5228,836,Ahmedabad,North Indian,30-01-2024 04:21,7,1013.56,UPI,41,4,1
10513,8508,933,Bangalore,North Indian,24-01-2024 15:21,5,316.43,NetBanking,21,2,0
10514,5409,606,Chennai,Cafe,21-01-2024 11:03,6,138.62,Card,23,,0
10515,1590,845,Pune,North Indian,20-01-2024 09:46,7,131.64,Card,28,2,0
10516,8379,585,Pune,Italian,16-01-2024 23:41,3,823.99,UPI,44,5,0
10517,4056,542,Delhi,South Indian,17-01-2024 19:56,7,269.63,Cash,15,5,0
10518,3206,150,Bangalore,Chinese,15-01-2024 09:06,6,155.36,Card,31,5,0
10519,3708,248,Ahmedabad,Mughlai,15-01-2024 07:25,3,1174.42,NetBanking,15,2,0
10520,6981,686,Delhi,Cafe,22-01-2024 00:57,4,366.21,Cash,32,3,1
10521,6722,917,Mumbai,Italian,29-01-2024 01:09,7,608.81,UPI,38,3,1
10522,1747,191,Kolkata,Fast Food,16-01-2024 20:26,4,774.39,Card,32,4,0
10523,9992,467,Kolkata,North Indian,01-01-2024 15:31,7,258.9,Cash,34,2,0
10524,7553,679,Pune,Cafe,27-01-2024 09:31,7,492.89,Card,42,1,1
10525,2497,846,Pune,Chinese,17-01-2024 05:53,7,812.48,NetBanking,52,2,0
10526,2379,973,Bangalore,North Indian,17-01-2024 02:16,6,803.74,Cash,27,,0
10527,9871,755,Pune,North Indian,26-01-2024 18:59,1,1026.26,Cash,52,3,1
10528,8360,175,Chennai,North Indian,26-01-2024 03:34,2,581.16,Cash,54,3,0
10529,4770,185,Kolkata,Bakery,19-01-2024 09:17,6,1078.81,UPI,15,4,1
10530,4342,326,Ahmedabad,Cafe,27-01-2024 09:47,6,850.41,Card,26,3,0
10531,2546,462,Chennai,South Indian,29-01-2024 06:41,5,718.32,Cash,47,4,1
10532,4126,667,Kolkata,Cafe,19-01-2024 16:01,1,228.85,UPI,51,5,0
10533,6889,691,Mumbai,Chinese,28-01-2024 11:43,3,732.17,NetBanking,26,3,0
10534,7208,123,Chennai,Mughlai,18-01-2024 02:26,5,754.14,Cash,35,3,0
10535,9875,838,Delhi,Mughlai,14-01-2024 00:32,6,934.68,Cash,16,2,0
10536,2295,127,Chennai,Cafe,12-01-2024 23:14,7,891.05,NetBanking,20,4,0
10537,2385,220,Ahmedabad,Mughlai,30-01-2024 05:58,1,682.98,NetBanking,16,,0
10538,1942,589,Mumbai,Cafe,29-01-2024 14:03,6,752.11,NetBanking,37,1,0
10539,4280,704,Hyderabad,Cafe,20-01-2024 21:49,3,949.58,UPI,49,3,0
10540,2033,952,Ahmedabad,Italian,14-01-2024 18:50,7,486.58,UPI,52,3,0
10541,3786,723,Ahmedabad,Mughlai,11-01-2024 10:24,7,248.47,NetBanking,31,3,0
10542,3233,989,Hyderabad,South Indian,28-01-2024 07:10,4,1061.73,Card,19,4,1
10543,2620,444,Ahmedabad,Bakery,26-01-2024 23:52,2,1161.52,UPI,24,4,0
10544,4535,130,Delhi,Fast Food,26-01-2024 09:47,7,572.24,Cash,25,3,0
10545,4205,754,Hyderabad,Cafe,08-01-2024 18:21,2,1189.34,NetBanking,54,5,1
10546,3882,978,Pune,Bakery,04-01-2024 09:20,1,454.96,UPI,45,1,0
10547,1170,909,Chennai,Fast Food,28-01-2024 02:49,3,173.23,UPI,17,5,0
10548,9140,326,Mumbai,Bakery,17-01-2024 07:51,1,729.71,NetBanking,37,5,0
10549,4897,969,Kolkata,Italian,05-01-2024 14:17,3,1055.02,Cash,45,4,1
10550,5122,349,Delhi,Chinese,04-01-2024 17:38,3,779.23,Cash,52,3,0
10551,6109,149,Hyderabad,Italian,06-01-2024 08:49,7,110.37,NetBanking,47,3,0
10552,3837,825,Chennai,South Indian,06-01-2024 06:49,2,113.02,Card,37,4,1
10553,9599,991,Kolkata,Chinese,23-01-2024 04:24,4,896.79,Cash,38,5,1
10554,6228,488,Kolkata,Cafe,05-01-2024 09:35,4,1029.88,NetBanking,31,5,1
10555,5169,880,Chennai,Cafe,21-01-2024 18:51,5,378.34,UPI,22,3,1
10556,7721,387,Bangalore,Mughlai,25-01-2024 01:20,7,617.14,NetBanking,48,3,0
10557,1679,806,Bangalore,Fast Food,12-01-2024 15:28,3,1157.2,NetBanking,29,5,1
10558,8429,865,Pune,Chinese,10-01-2024 07:19,2,606.63,NetBanking,30,3,0
10559,6487,690,Mumbai,Chinese,03-01-2024 02:18,3,249.4,UPI,41,4,0
10560,1236,574,Pune,Chinese,15-01-2024 01:03,6,1102.82,Cash,41,,0
10561,7804,855,Pune,Italian,08-01-2024 10:24,7,644.68,Card,31,5,1
10562,3423,702,Delhi,North Indian,01-01-2024 04:44,5,478.74,Card,36,2,0
10563,2032,105,Hyderabad,South Indian,23-01-2024 03:13,6,207.18,NetBanking,35,3,0
10564,7339,892,Hyderabad,Chinese,01-01-2024 19:07,2,604.1,Cash,19,4,1
10565,3940,511,Chennai,Chinese,04-01-2024 15:07,3,946.64,UPI,52,4,0
10566,6409,761,Hyderabad,Italian,25-01-2024 23:31,4,888.9,Cash,43,3,0
10567,4132,423,Pune,South Indian,09-01-2024 07:57,4,646.25,UPI,20,,0
10568,8080,498,Mumbai,South Indian,08-01-2024 06:05,5,891.49,UPI,25,,0
10569,5942,381,Bangalore,Cafe,09-01-2024 00:47,7,485.84,UPI,40,2,0
10570,7961,290,Chennai,Fast Food,10-01-2024 21:23,6,908.8,NetBanking,54,,0
10571,8730,885,Ahmedabad,South Indian,01-01-2024 23:55,4,194.31,Cash,29,3,1
10572,1633,684,Delhi,South Indian,05-01-2024 08:39,3,319.16,UPI,50,3,1
10573,7822,929,Chennai,Cafe,03-01-2024 11:32,5,1065.5,Cash,22,2,0
10574,5103,599,Pune,Chinese,23-01-2024 09:48,6,423.02,Cash,47,1,0
10575,7487,679,Hyderabad,Cafe,26-01-2024 20:21,1,326.54,Card,50,2,0
10576,4446,915,Mumbai,North Indian,19-01-2024 17:12,5,197.9,Card,38,5,0
10577,6738,533,Pune,Chinese,25-01-2024 07:39,4,532.25,Card,22,3,0
10578,4098,162,Delhi,Mughlai,08-01-2024 05:28,2,173.68,NetBanking,46,,0
10579,9097,552,Chennai,Mughlai,10-01-2024 10:00,5,646.68,Cash,38,4,0
10580,6476,592,Hyderabad,Bakery,18-01-2024 19:34,3,1111.13,Cash,33,1,0
10581,9253,745,Chennai,Italian,17-01-2024 13:59,6,965.85,Cash,49,3,1
10582,6181,541,Delhi,South Indian,24-01-2024 08:11,5,144.74,NetBanking,37,2,0
10583,2817,406,Pune,North Indian,13-01-2024 12:11,4,429.73,Card,46,4,0
10584,9824,879,Hyderabad,Chinese,08-01-2024 14:51,5,306.41,UPI,39,4,0
10585,5887,834,Bangalore,Bakery,08-01-2024 23:37,3,173.63,NetBanking,31,2,1
10586,3598,225,Kolkata,Fast Food,26-01-2024 21:52,3,219.5,UPI,15,2,0
10587,3653,364,Delhi,Italian,18-01-2024 02:05,4,1098.96,Card,53,,0
10588,2454,106,Bangalore,Bakery,05-01-2024 21:44,7,441.09,Card,31,2,0
10589,2138,512,Bangalore,Mughlai,24-01-2024 05:13,3,531.45,UPI,31,1,1
10590,6807,305,Hyderabad,Mughlai,13-01-2024 00:56,4,634.27,Card,42,3,0
10591,4192,278,Chennai,Cafe,04-01-2024 19:16,5,919.42,NetBanking,39,4,0
10592,7116,567,Pune,Italian,11-01-2024 14:40,5,978.21,Cash,32,,0
10593,4759,595,Chennai,Bakery,10-01-2024 12:07,1,1160.1,Cash,53,,0
10594,4029,794,Mumbai,Mughlai,08-01-2024 03:11,4,331.75,Card,45,2,0
10595,6095,542,Delhi,Italian,22-01-2024 00:27,2,431.17,Cash,54,5,0
10596,1063,327,Delhi,Chinese,29-01-2024 04:18,4,444.26,NetBanking,32,,0
10597,2345,847,Pune,North Indian,22-01-2024 21:19,5,589.78,Cash,26,5,0
10598,1974,245,Ahmedabad,North Indian,08-01-2024 16:19,6,988.14,Cash,53,3,0
10599,5161,669,Hyderabad,South Indian,22-01-2024 01:29,5,363.4,NetBanking,29,2,1
10600,6962,395,Hyderabad,North Indian,05-01-2024 06:03,3,961.21,NetBanking,48,,0
10601,9649,340,Mumbai,Cafe,07-01-2024 12:54,1,324.44,UPI,51,4,0
10602,7596,956,Mumbai,Fast Food,20-01-2024 20:03,2,881.16,Card,28,3,1
10603,4330,386,Bangalore,Bakery,07-01-2024 15:57,7,978.9,NetBanking,17,3,0
10604,2740,774,Ahmedabad,Mughlai,13-01-2024 14:17,1,1039.16,Cash,22,4,0
10605,7055,125,Kolkata,Italian,09-01-2024 18:43,4,661.31,NetBanking,44,3,0
10606,7321,551,Ahmedabad,Cafe,27-01-2024 17:19,6,461.59,NetBanking,51,1,1
10607,2954,205,Ahmedabad,Mughlai,08-01-2024 20:30,4,949.62,Card,17,4,0
10608,1279,339,Mumbai,Chinese,06-01-2024 19:29,5,453.01,NetBanking,32,3,0
10609,3391,951,Ahmedabad,Italian,01-01-2024 12:31,3,262.9,Cash,19,3,0
10610,7439,517,Chennai,Italian,16-01-2024 07:27,2,1018.16,NetBanking,15,5,1
10611,1961,431,Bangalore,Fast Food,02-01-2024 11:24,7,552.37,UPI,30,1,0
10612,7827,990,Kolkata,Bakery,22-01-2024 04:42,6,727.92,NetBanking,36,1,0
10613,2217,141,Mumbai,Cafe,18-01-2024 00:51,3,1110.29,Cash,50,1,1
10614,9566,744,Ahmedabad,Cafe,09-01-2024 22:02,2,249.38,NetBanking,51,3,0
10615,7007,928,Kolkata,Cafe,21-01-2024 00:22,6,712.9,UPI,26,3,0
10616,5130,655,Chennai,Italian,17-01-2024 19:15,1,714.64,Cash,51,3,0
10617,2392,134,Ahmedabad,Italian,27-01-2024 08:34,7,1048.08,UPI,24,4,0
10618,3076,975,Chennai,Fast Food,05-01-2024 03:28,5,475.38,Cash,49,1,0
10619,9966,446,Bangalore,Fast Food,13-01-2024 02:16,3,541.34,NetBanking,22,2,0
10620,5316,483,Bangalore,North Indian,12-01-2024 18:30,4,671.22,Cash,31,2,0
10621,7196,612,Chennai,Bakery,02-01-2024 10:44,7,283.92,NetBanking,25,4,0
10622,5589,837,Hyderabad,Cafe,25-01-2024 18:00,5,617.73,UPI,39,4,0
10623,9142,910,Pune,Cafe,18-01-2024 13:32,2,579.69,Cash,25,1,0
10624,7260,387,Ahmedabad,Italian,28-01-2024 18:20,7,317.13,NetBanking,35,5,1
10625,9471,847,Ahmedabad,Bakery,13-01-2024 05:01,6,1016.32,Cash,40,2,0
10626,8897,970,Bangalore,South Indian,04-01-2024 09:38,7,574.14,NetBanking,46,2,0
10627,5841,132,Pune,South Indian,10-01-2024 04:50,5,436.67,Cash,31,3,0
10628,8161,194,Delhi,South Indian,14-01-2024 05:26,4,243.41,NetBanking,46,3,1
10629,2059,304,Hyderabad,Bakery,08-01-2024 03:29,4,198.72,NetBanking,24,,0
10630,2922,720,Delhi,Fast Food,11-01-2024 14:27,2,1156.25,UPI,33,,0
10631,7101,933,Kolkata,Italian,23-01-2024 23:09,5,1194.67,NetBanking,20,1,0
10632,5592,129,Kolkata,North Indian,04-01-2024 04:40,3,1087.72,Card,23,3,0
10633,7349,365,Kolkata,Italian,28-01-2024 23:34,5,604.49,Cash,53,5,0
10634,3473,122,Mumbai,Cafe,19-01-2024 00:51,7,988.71,Cash,27,4,0
10635,9108,708,Bangalore,South Indian,04-01-2024 15:21,4,1017.71,UPI,29,5,0
10636,9096,138,Bangalore,Bakery,19-01-2024 06:50,6,429.79,Card,42,3,0
10637,7748,272,Chennai,Chinese,15-01-2024 00:05,2,744.63,NetBanking,15,3,0
10638,5549,859,Pune,Bakery,10-01-2024 10:55,1,1152.5,Cash,23,5,1
10639,1594,990,Bangalore,South Indian,26-01-2024 09:37,1,408.07,Cash,29,3,0
10640,6452,512,Pune,Bakery,02-01-2024 07:32,6,829.18,NetBanking,40,1,0
10641,1506,513,Kolkata,Bakery,22-01-2024 19:02,5,828.8,Card,39,5,0
10642,5889,773,Delhi,Bakery,30-01-2024 05:04,4,597.94,Cash,24,,1
10643,8637,791,Ahmedabad,Fast Food,08-01-2024 07:18,5,639.36,Card,46,4,0
10644,9212,714,Hyderabad,Italian,21-01-2024 12:43,2,602.02,UPI,51,4,0
10645,2399,308,Ahmedabad,Fast Food,02-01-2024 09:13,3,673.18,UPI,48,4,0
10646,4201,121,Mumbai,Bakery,14-01-2024 17:38,1,263.66,Card,21,4,0
10647,8854,104,Pune,North Indian,03-01-2024 08:43,5,974.22,UPI,43,4,1
10648,7763,750,Pune,Italian,12-01-2024 08:57,4,827.18,Card,47,4,0
10649,8962,313,Hyderabad,Italian,30-01-2024 13:51,6,1171.2,NetBanking,51,2,0
10650,6190,771,Ahmedabad,Italian,23-01-2024 18:08,7,370.21,Cash,51,3,0
10651,6681,238,Delhi,Chinese,16-01-2024 00:51,7,260.57,UPI,37,1,0
10652,4678,756,Mumbai,Italian,20-01-2024 00:36,1,476.81,Card,44,1,0
10653,1336,771,Pune,Chinese,23-01-2024 02:48,1,660.72,Card,37,4,0
10654,2667,694,Ahmedabad,Cafe,18-01-2024 18:03,3,325.51,Card,34,2,0
10655,1909,766,Ahmedabad,Italian,21-01-2024 07:30,5,606.66,Cash,31,3,1
10656,9467,899,Chennai,Bakery,23-01-2024 16:03,3,806.87,Cash,53,5,0
10657,9204,416,Bangalore,South Indian,16-01-2024 19:12,4,161.79,Cash,31,1,0
10658,6122,892,Bangalore,North Indian,03-01-2024 03:53,4,933.83,UPI,15,5,0
10659,9153,675,Chennai,Italian,23-01-2024 22:10,5,1133.68,Cash,43,5,1
10660,1973,803,Delhi,Cafe,22-01-2024 11:09,1,395.07,Card,40,3,0
10661,5270,255,Pune,Fast Food,12-01-2024 16:15,2,953.84,Cash,16,3,0
10662,2408,523,Chennai,Cafe,25-01-2024 11:54,3,559.73,UPI,49,3,0
10663,3288,599,Ahmedabad,South Indian,06-01-2024 19:37,7,830.88,Cash,26,2,0
10664,9738,190,Pune,Fast Food,08-01-2024 14:15,1,917.32,Card,24,1,1
10665,2218,753,Kolkata,Mughlai,13-01-2024 09:23,6,424.47,NetBanking,27,3,1
10666,2420,141,Pune,Fast Food,14-01-2024 20:24,4,966.14,UPI,53,4,0
10667,4377,860,Delhi,Cafe,02-01-2024 16:22,7,215.62,Card,39,3,0
10668,8501,394,Mumbai,Chinese,23-01-2024 12:00,4,1185.4,Cash,51,4,0
10669,5098,869,Hyderabad,North Indian,09-01-2024 22:03,1,470.73,UPI,20,3,0
10670,3738,436,Hyderabad,Cafe,11-01-2024 19:00,1,346.18,UPI,41,5,1
10671,8619,100,Ahmedabad,Cafe,24-01-2024 02:36,6,252.52,Card,28,4,1
10672,2842,208,Chennai,Mughlai,24-01-2024 04:40,4,993.4,UPI,41,2,0
10673,9938,224,Bangalore,Fast Food,02-01-2024 03:44,3,744.48,UPI,36,5,0
10674,3816,163,Chennai,Cafe,02-01-2024 18:22,3,1146.84,NetBanking,50,5,0
10675,1494,305,Bangalore,South Indian,07-01-2024 01:33,1,812.45,UPI,21,3,0
10676,7560,514,Chennai,Mughlai,21-01-2024 03:51,5,474.65,NetBanking,20,2,0
10677,6510,949,Ahmedabad,North Indian,12-01-2024 23:45,4,1020.05,Card,45,5,0
10678,4444,343,Chennai,South Indian,19-01-2024 00:09,2,409.36,Cash,31,1,1
10679,8543,689,Pune,Fast Food,05-01-2024 03:41,4,419.92,Card,21,3,0
10680,8562,722,Hyderabad,North Indian,14-01-2024 19:58,3,131.11,NetBanking,27,3,0
10681,4994,753,Ahmedabad,Mughlai,21-01-2024 22:29,3,377.22,Cash,36,4,0
10682,8253,315,Kolkata,Italian,25-01-2024 10:28,2,387.58,Cash,29,3,0
10683,1045,627,Bangalore,Fast Food,16-01-2024 20:49,3,427.27,UPI,45,3,1
10684,3057,665,Kolkata,Fast Food,25-01-2024 11:12,2,505.49,UPI,25,,1
10685,1663,752,Kolkata,Cafe,03-01-2024 07:03,3,734.34,Cash,35,5,0
10686,5668,479,Kolkata,Bakery,23-01-2024 15:36,6,338.03,Cash,15,3,1
10687,3029,947,Hyderabad,Bakery,11-01-2024 23:25,2,800.44,UPI,37,,0
10688,6717,178,Kolkata,Chinese,28-01-2024 02:20,5,246.65,NetBanking,43,1,1
10689,3696,514,Pune,Mughlai,16-01-2024 23:24,4,1124,Cash,15,3,0
10690,9831,552,Bangalore,South Indian,18-01-2024 21:16,3,128.72,Cash,42,4,1
10691,3663,248,Mumbai,Italian,22-01-2024 02:08,1,1099.02,Cash,53,4,1
10692,3745,738,Kolkata,North Indian,27-01-2024 04:42,2,701.92,Cash,22,4,0
10693,6004,769,Kolkata,Fast Food,27-01-2024 16:10,2,881.05,Cash,49,5,1
10694,7321,890,Mumbai,Fast Food,14-01-2024 00:50,2,428.18,UPI,37,,0
10695,6125,137,Kolkata,Italian,23-01-2024 05:17,3,291.18,NetBanking,32,4,0
10696,5948,256,Mumbai,Fast Food,15-01-2024 12:19,4,1142.02,UPI,34,3,0
10697,5402,432,Delhi,Cafe,29-01-2024 08:25,1,585.1,Card,22,4,1
10698,4427,387,Ahmedabad,South Indian,30-01-2024 06:21,2,628.56,Cash,48,4,0
10699,6912,211,Hyderabad,North Indian,13-01-2024 00:19,7,1184.25,Card,33,4,1
10700,1394,801,Hyderabad,Cafe,05-01-2024 17:25,2,469.68,Card,31,4,1
10701,4597,717,Mumbai,Italian,25-01-2024 03:07,2,210.21,UPI,53,,1
10702,1329,190,Chennai,Italian,09-01-2024 00:18,6,745.61,NetBanking,41,3,0
10703,1772,965,Hyderabad,Mughlai,30-01-2024 17:45,2,710.29,Cash,32,5,0
10704,9135,912,Bangalore,Bakery,25-01-2024 17:38,1,950.41,Card,15,,1
10705,2645,148,Hyderabad,Chinese,25-01-2024 05:51,2,1150.59,Card,46,2,1
10706,2787,260,Hyderabad,North Indian,05-01-2024 18:34,6,438.44,Card,34,3,0
10707,1999,615,Ahmedabad,Italian,19-01-2024 23:45,1,893.98,UPI,18,4,0
10708,2848,501,Ahmedabad,Mughlai,17-01-2024 03:50,1,577.95,NetBanking,54,3,0
10709,2561,809,Bangalore,Cafe,06-01-2024 15:19,2,962.15,Cash,43,4,0
10710,1773,419,Mumbai,Fast Food,12-01-2024 02:31,5,280.7,Cash,19,2,0
10711,8311,463,Pune,Mughlai,01-01-2024 15:55,1,650.94,UPI,50,,1
10712,6179,988,Pune,Cafe,04-01-2024 10:54,5,184.91,NetBanking,39,3,0
10713,2803,541,Mumbai,Bakery,27-01-2024 20:21,1,717.29,Cash,20,,0
10714,3050,574,Bangalore,Mughlai,12-01-2024 02:17,6,285.87,UPI,27,,1
10715,1747,865,Pune,North Indian,27-01-2024 13:49,7,1156.05,Cash,31,2,1
10716,9125,701,Ahmedabad,South Indian,07-01-2024 03:53,3,709.76,Card,44,4,0
10717,6860,411,Hyderabad,Italian,24-01-2024 15:05,2,682.31,Cash,53,5,0
10718,4973,631,Kolkata,South Indian,12-01-2024 23:12,3,1169.56,Card,26,1,0
10719,2615,688,Hyderabad,Italian,15-01-2024 20:44,1,648.26,NetBanking,38,3,0
10720,4754,319,Mumbai,Mughlai,26-01-2024 05:57,3,844.4,NetBanking,18,3,1
10721,6506,773,Kolkata,Mughlai,07-01-2024 21:39,2,151.35,Cash,17,4,0
10722,5221,596,Delhi,Fast Food,13-01-2024 08:15,7,879.17,Card,28,4,0
10723,6291,442,Mumbai,Chinese,14-01-2024 08:13,2,214.74,NetBanking,45,4,0
10724,6854,726,Bangalore,Fast Food,01-01-2024 06:02,7,958.26,Cash,31,3,0
10725,1216,193,Kolkata,South Indian,11-01-2024 07:40,1,1064.53,Card,22,3,0
10726,2359,232,Delhi,Mughlai,15-01-2024 22:43,1,447.01,NetBanking,39,3,0
10727,4774,600,Pune,Cafe,12-01-2024 19:18,5,1065.94,NetBanking,25,3,0
10728,6417,271,Delhi,North Indian,29-01-2024 22:36,4,630.9,Cash,40,1,0
10729,5927,725,Ahmedabad,Cafe,17-01-2024 00:58,7,728.73,UPI,40,3,1
10730,5429,108,Bangalore,Bakery,14-01-2024 16:58,7,552.08,NetBanking,44,5,0
10731,5606,910,Kolkata,South Indian,04-01-2024 16:52,3,624.2,Cash,24,3,0
10732,5478,871,Chennai,Chinese,06-01-2024 12:07,5,1099.1,Card,41,2,1
10733,2896,781,Mumbai,Italian,06-01-2024 11:04,7,1142.02,NetBanking,23,3,1
10734,8366,420,Hyderabad,Mughlai,05-01-2024 19:43,3,590.46,NetBanking,40,5,0
10735,5427,197,Pune,Bakery,24-01-2024 13:37,2,665.8,UPI,18,3,0
